uuid,filename,account_name,retina-face_score,facial_area,right_eye,left_eye,nose,mouth_right,mouth_left,image_width,image_height,filepath
046bc130-6c6b-47f2-9e6e-99d4ac5565f5,nicola_beer_22-09-2021_00:00_image5.jpeg,nicola_beer,0.9994829297065736,"[558, 860, 580, 892]","[560.8061, 872.6071]","[565.06573, 872.6329]","[558.51733, 878.50867]","[562.4206, 885.0335]","[565.8756, 884.6711]",828,1472,/content/images/upload_s3/nicola_beer_22-09-2021_00:00_image5.jpeg
8d3a635c-04d4-4ddf-a1f1-9d8828c60d67,nicola_beer_22-09-2021_00:00_image5.jpeg,nicola_beer,0.9984003901481628,"[372, 855, 397, 890]","[388.33847, 870.6933]","[394.09247, 870.8014]","[394.55008, 878.0559]","[386.42685, 882.88776]","[390.57422, 883.37775]",828,1472,/content/images/upload_s3/nicola_beer_22-09-2021_00:00_image5.jpeg
3ff3fa79-29b5-4630-9da2-e658d003da3d,nicola_beer_22-09-2021_00:00_image5.jpeg,nicola_beer,0.996140480041504,"[214, 800, 235, 834]","[229.85876, 811.9813]","[231.98192, 811.728]","[234.99095, 818.28455]","[228.16708, 824.7573]","[230.4964, 825.0529]",828,1472,/content/images/upload_s3/nicola_beer_22-09-2021_00:00_image5.jpeg
eb892b3e-6ddc-4e43-b0fd-2e1a22ae06a2,spdde_25-09-2021_00:00_image0.jpeg,spdde,0.9988089203834534,"[712, 233, 1078, 793]","[767.1555, 466.48083]","[938.1097, 449.28683]","[819.5376, 553.2713]","[792.4003, 647.5315]","[957.90875, 631.4457]",1080,1920,/content/images/upload_s3/spdde_25-09-2021_00:00_image0.jpeg
05af41e6-75a2-45e9-a788-b75795d3fc50,spdde_25-09-2021_00:00_video8.jpeg,spdde,0.9997369050979614,"[156, 453, 176, 484]","[160.51909, 465.0119]","[162.88884, 465.76398]","[156.74142, 470.5507]","[159.72835, 476.7657]","[161.27661, 477.0463]",480,852,/content/images/upload_s3/spdde_25-09-2021_00:00_video8.jpeg
c1ae8171-8e53-4ef5-97bf-3cba0b929d9d,spdde_25-09-2021_00:00_video8.jpeg,spdde,0.9994989037513732,"[253, 546, 299, 625]","[261.58447, 577.40564]","[268.6763, 581.1163]","[253.35793, 593.13873]","[262.86157, 606.1458]","[268.23212, 607.93884]",480,852,/content/images/upload_s3/spdde_25-09-2021_00:00_video8.jpeg
9541f909-9a81-4d65-989d-4da7bd2e4825,spdde_25-09-2021_00:00_video8.jpeg,spdde,0.9987671375274658,"[282, 462, 307, 498]","[289.19034, 474.10242]","[290.59296, 475.29562]","[282.15616, 479.74988]","[285.39166, 488.38495]","[286.16263, 488.93356]",480,852,/content/images/upload_s3/spdde_25-09-2021_00:00_video8.jpeg
d62a9be7-1b5b-4ede-af2f-c63fb370b9e6,spdde_25-09-2021_00:00_video8.jpeg,spdde,0.9973801970481871,"[96, 388, 109, 405]","[98.253746, 395.15332]","[102.63033, 395.53314]","[98.62154, 398.50974]","[98.66084, 401.55554]","[101.99314, 401.66537]",480,852,/content/images/upload_s3/spdde_25-09-2021_00:00_video8.jpeg
da5127d2-fac3-4af8-88d6-cb93d0150217,spdde_25-09-2021_00:00_video8.jpeg,spdde,0.994889199733734,"[144, 385, 157, 402]","[146.47421, 391.5673]","[151.85007, 391.989]","[148.07266, 395.28473]","[146.82275, 398.36218]","[150.8821, 398.57663]",480,852,/content/images/upload_s3/spdde_25-09-2021_00:00_video8.jpeg
34d379d2-3b06-47ed-b370-46e1b21beb1b,spdde_25-09-2021_00:00_video8.jpeg,spdde,0.99476158618927,"[80, 445, 96, 468]","[84.456505, 453.36798]","[85.562096, 453.9261]","[81.18331, 457.61832]","[83.1428, 462.5074]","[84.062775, 462.69202]",480,852,/content/images/upload_s3/spdde_25-09-2021_00:00_video8.jpeg
be44a464-b78f-4b7e-a3d5-72c926cae7c0,spdde_25-09-2021_00:00_video8.jpeg,spdde,0.9926855564117432,"[70, 396, 83, 414]","[71.89735, 402.47086]","[74.42737, 403.14697]","[70.855965, 406.54718]","[71.90963, 409.9995]","[73.813614, 410.31238]",480,852,/content/images/upload_s3/spdde_25-09-2021_00:00_video8.jpeg
25980aac-035c-40a7-a071-fac85e3c99ff,spdde_25-09-2021_00:00_video8.jpeg,spdde,0.989587426185608,"[5, 440, 21, 463]","[9.369718, 447.76102]","[11.000484, 449.37378]","[5.573277, 452.4434]","[7.0222983, 457.0617]","[8.215667, 458.02155]",480,852,/content/images/upload_s3/spdde_25-09-2021_00:00_video8.jpeg
72e6fb09-42cc-4066-8165-a22d1b947a05,spdde_25-09-2021_00:00_video8.jpeg,spdde,0.9696555733680724,"[178, 429, 193, 447]","[180.75252, 438.32214]","[184.00734, 438.4606]","[181.32056, 442.4831]","[183.65561, 444.9072]","[185.5872, 444.8167]",480,852,/content/images/upload_s3/spdde_25-09-2021_00:00_video8.jpeg
34832efe-9634-4cdd-b8c0-486c9b49543d,spdde_25-09-2021_00:00_video8.jpeg,spdde,0.938132107257843,"[398, 441, 412, 458]","[400.80664, 446.4257]","[405.89523, 447.04095]","[401.35062, 449.92728]","[400.4606, 453.63235]","[403.95615, 454.01227]",480,852,/content/images/upload_s3/spdde_25-09-2021_00:00_video8.jpeg
96c37272-6afd-4165-9e2d-220575791a52,spdde_25-09-2021_00:00_video8.jpeg,spdde,0.9331189393997192,"[251, 435, 265, 455]","[253.64438, 442.77927]","[255.99005, 443.92422]","[251.84001, 447.25943]","[252.89722, 450.6576]","[254.99095, 451.27432]",480,852,/content/images/upload_s3/spdde_25-09-2021_00:00_video8.jpeg
754dcab4-192e-4efb-be66-dcc952ed4aaa,spdde_25-09-2021_00:00_video8.jpeg,spdde,0.9121170043945312,"[261, 404, 271, 419]","[262.72556, 410.76495]","[264.74606, 410.68967]","[262.3821, 414.0846]","[264.33426, 416.89536]","[265.50943, 416.65768]",480,852,/content/images/upload_s3/spdde_25-09-2021_00:00_video8.jpeg
13d03d86-04b8-44eb-8bcd-8f943f9f07dc,cdu_17-09-2021_00:00_video0.jpeg,cdu,0.9996486902236938,"[348, 333, 381, 372]","[352.89102, 350.4925]","[366.7881, 348.69968]","[357.91055, 357.0907]","[356.38974, 364.291]","[367.0816, 362.76303]",480,852,/content/images/upload_s3/cdu_17-09-2021_00:00_video0.jpeg
7bb940b1-d3b0-4406-a121-dc6fa7a35db1,cdu_17-09-2021_00:00_video0.jpeg,cdu,0.9994298219680786,"[425, 271, 479, 341]","[435.44464, 300.4786]","[461.1802, 296.08963]","[446.03925, 310.3802]","[441.21054, 324.81635]","[463.2695, 321.0058]",480,852,/content/images/upload_s3/cdu_17-09-2021_00:00_video0.jpeg
1e44a638-d245-460b-a6d2-c110c798a471,cdu_17-09-2021_00:00_video0.jpeg,cdu,0.9994121789932252,"[34, 297, 65, 338]","[37.857708, 313.4399]","[44.41306, 313.57135]","[35.443497, 321.9154]","[41.45507, 328.9453]","[46.11639, 328.4943]",480,852,/content/images/upload_s3/cdu_17-09-2021_00:00_video0.jpeg
8b2c849d-4176-437c-aec7-ffc0a76af8a1,cdu_17-09-2021_00:00_video0.jpeg,cdu,0.9993007183074952,"[160, 329, 186, 362]","[164.65115, 340.2593]","[172.08754, 341.2942]","[162.68661, 346.8227]","[164.0061, 354.12372]","[169.14519, 354.69757]",480,852,/content/images/upload_s3/cdu_17-09-2021_00:00_video0.jpeg
d6643395-82f5-47c2-b93e-6c6ae4cc6898,cdu_17-09-2021_00:00_video0.jpeg,cdu,0.9991387128829956,"[222, 333, 265, 389]","[234.13342, 359.62564]","[253.14427, 353.04865]","[247.30632, 367.42142]","[238.85959, 375.69055]","[258.15375, 370.23306]",480,852,/content/images/upload_s3/cdu_17-09-2021_00:00_video0.jpeg
f85fce66-34f0-443f-9610-ccd5076b4cd7,cdu_17-09-2021_00:00_video0.jpeg,cdu,0.9969856142997742,"[315, 329, 342, 364]","[322.57263, 346.26105]","[335.12836, 342.27277]","[330.64847, 350.98984]","[326.89066, 357.814]","[337.32004, 354.64554]",480,852,/content/images/upload_s3/cdu_17-09-2021_00:00_video0.jpeg
0c2b0ef8-a2ad-4949-85dc-5cf9d11e96d3,abaerbock_24-09-2021_00:00_image9.jpeg,abaerbock,0.9990106225013732,"[773, 1192, 827, 1312]","[786.36646, 1233.756]","[792.2513, 1234.817]","[772.74274, 1255.535]","[789.9703, 1278.3741]","[797.1357, 1277.3624]",828,1472,/content/images/upload_s3/abaerbock_24-09-2021_00:00_image9.jpeg
18550952-a3e5-43c6-9a10-8205415a40d4,abaerbock_24-09-2021_00:00_image9.jpeg,abaerbock,0.9965469241142272,"[274, 312, 331, 375]","[285.12546, 334.06622]","[309.67755, 332.88748]","[294.58295, 345.72528]","[288.41656, 359.00696]","[307.6437, 358.1001]",828,1472,/content/images/upload_s3/abaerbock_24-09-2021_00:00_image9.jpeg
a1c4884a-bfc2-42e0-bb27-d93755042cb3,abaerbock_24-09-2021_00:00_image9.jpeg,abaerbock,0.9789836406707764,"[526, 994, 601, 1113]","[541.7552, 1026.9911]","[544.6889, 1032.3607]","[526.8359, 1049.5886]","[537.5234, 1078.0406]","[539.54645, 1081.045]",828,1472,/content/images/upload_s3/abaerbock_24-09-2021_00:00_image9.jpeg
aca0a075-6354-448d-9583-d2e3152fa569,abaerbock_22-09-2021_00:00_image9.jpeg,abaerbock,0.9998769760131836,"[378, 462, 555, 715]","[405.16052, 557.2823]","[464.43387, 570.987]","[393.07025, 602.8097]","[390.05457, 647.6848]","[436.65485, 658.51654]",828,1472,/content/images/upload_s3/abaerbock_22-09-2021_00:00_image9.jpeg
62982e1e-6894-4975-b1e8-0c05e93b0525,abaerbock_22-09-2021_00:00_image9.jpeg,abaerbock,0.9965093731880188,"[102, 534, 235, 727]","[126.122635, 612.8491]","[174.20926, 617.1822]","[130.2483, 652.9656]","[129.47746, 685.1911]","[162.2294, 688.21606]",828,1472,/content/images/upload_s3/abaerbock_22-09-2021_00:00_image9.jpeg
69fc4ae5-c6e8-4a94-986f-a13227de0596,afd.bund_18-09-2021_00:00_image0.jpeg,afd.bund,0.9997429847717284,"[581, 760, 794, 1045]","[618.0045, 866.9697]","[711.9782, 861.2424]","[647.7599, 913.94525]","[625.531, 962.46423]","[714.151, 957.8473]",828,1472,/content/images/upload_s3/afd.bund_18-09-2021_00:00_image0.jpeg
eef0ae16-8725-4536-98e4-72b07c0a9210,afd.bund_18-09-2021_00:00_image0.jpeg,afd.bund,0.9992533922195436,"[54, 867, 243, 1127]","[116.61986, 965.519]","[204.1613, 973.876]","[161.76762, 1021.2407]","[110.75891, 1054.6768]","[186.48592, 1062.3733]",828,1472,/content/images/upload_s3/afd.bund_18-09-2021_00:00_image0.jpeg
7ed0b264-c5fb-496c-835c-b6a6969b82db,afd.bund_18-09-2021_00:00_image0.jpeg,afd.bund,0.999120593070984,"[143, 673, 266, 833]","[185.22136, 732.14374]","[243.09317, 733.7042]","[218.67671, 765.17175]","[187.4447, 791.637]","[236.71834, 792.8903]",828,1472,/content/images/upload_s3/afd.bund_18-09-2021_00:00_image0.jpeg
5e93612b-581a-41dc-899c-5213356d2bcb,afd.bund_18-09-2021_00:00_image0.jpeg,afd.bund,0.9989359974861144,"[328, 754, 468, 941]","[358.55267, 822.58215]","[425.4441, 816.258]","[390.4052, 854.1945]","[364.99475, 886.91266]","[428.418, 881.8201]",828,1472,/content/images/upload_s3/afd.bund_18-09-2021_00:00_image0.jpeg
b28660bc-7820-4150-b68a-dabdc4fe6964,afd.bund_18-09-2021_00:00_image0.jpeg,afd.bund,0.9956937432289124,"[506, 816, 527, 841]","[512.1702, 827.2643]","[521.96936, 826.433]","[517.5594, 831.2379]","[513.36676, 835.43994]","[521.98914, 834.8098]",828,1472,/content/images/upload_s3/afd.bund_18-09-2021_00:00_image0.jpeg
9e25a332-37e1-4c44-9e5c-fa3ebb56ff00,afd.bund_18-09-2021_00:00_image0.jpeg,afd.bund,0.97894948720932,"[256, 786, 275, 809]","[262.35144, 794.43536]","[271.05496, 794.4436]","[267.0059, 798.42303]","[262.8394, 802.7061]","[270.53986, 802.7111]",828,1472,/content/images/upload_s3/afd.bund_18-09-2021_00:00_image0.jpeg
30360f38-1e3d-4777-b920-6719e829f172,afd.bund_18-09-2021_00:00_image0.jpeg,afd.bund,0.9481998682022096,"[610, 680, 619, 691]","[612.8279, 684.528]","[617.25085, 684.82733]","[614.748, 686.90436]","[612.846, 688.9268]","[616.432, 689.1304]",828,1472,/content/images/upload_s3/afd.bund_18-09-2021_00:00_image0.jpeg
73a009f7-c0d7-4853-8c9b-092beda960aa,die_gruenen_25-09-2021_00:00_video20.jpeg,die_gruenen,0.9992465972900392,"[172, 303, 195, 331]","[183.42284, 313.80933]","[191.96344, 313.33865]","[191.37814, 317.81177]","[185.51006, 323.82352]","[192.52551, 323.6193]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video20.jpeg
581c0891-06b7-4a05-b54f-6f16de1ef1cc,die_gruenen_25-09-2021_00:00_video20.jpeg,die_gruenen,0.9991405010223388,"[58, 320, 78, 346]","[65.393524, 330.91043]","[74.41542, 329.31427]","[72.20453, 333.42557]","[67.912476, 339.23172]","[75.7941, 338.0355]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video20.jpeg
86dbce57-dbb2-4573-9a84-97ead0fa2e93,die_gruenen_25-09-2021_00:00_video20.jpeg,die_gruenen,0.998724639415741,"[0, 284, 23, 314]","[11.062005, 295.1215]","[19.93895, 295.6326]","[18.820948, 299.66312]","[12.6306715, 306.28488]","[19.697796, 306.86386]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video20.jpeg
0ae59f5b-30fe-4b09-8bb1-cd008ed3825b,die_gruenen_25-09-2021_00:00_video20.jpeg,die_gruenen,0.996971845626831,"[259, 222, 287, 257]","[261.98938, 237.00316]","[270.59784, 234.92877]","[262.96054, 242.08891]","[265.27325, 249.7731]","[271.72498, 247.92079]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video20.jpeg
5d2ed2eb-7d42-4fce-8e47-c4e32b8795cc,die_gruenen_25-09-2021_00:00_video20.jpeg,die_gruenen,0.972576141357422,"[456, 183, 479, 226]","[460.66382, 196.86057]","[461.14343, 197.56834]","[456.7766, 206.35893]","[461.73227, 215.42972]","[461.71945, 215.97084]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video20.jpeg
f7031f73-e4bd-4553-b7c9-64c28237e4eb,die_gruenen_25-09-2021_00:00_video20.jpeg,die_gruenen,0.9303671717643738,"[364, 468, 376, 482]","[367.7665, 474.5607]","[373.06094, 474.96698]","[370.21945, 477.2964]","[368.10822, 479.74286]","[372.2387, 480.0328]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video20.jpeg
f4ff1d3f-dbda-48c6-9f63-b3833832dae0,abaerbock_21-09-2021_00:00_image5.jpeg,abaerbock,0.9985963106155396,"[648, 653, 659, 668]","[650.6996, 659.52484]","[655.7805, 659.3923]","[653.12286, 662.0361]","[651.24207, 664.69904]","[655.6569, 664.57245]",828,1472,/content/images/upload_s3/abaerbock_21-09-2021_00:00_image5.jpeg
c0026eb3-60c8-4546-8d68-dab84767c607,abaerbock_21-09-2021_00:00_image5.jpeg,abaerbock,0.9966100454330444,"[602, 644, 613, 658]","[605.1742, 649.9947]","[610.33014, 650.23975]","[607.35876, 652.95667]","[605.3225, 655.50354]","[609.53973, 655.663]",828,1472,/content/images/upload_s3/abaerbock_21-09-2021_00:00_image5.jpeg
bf42f101-15b8-4a4b-9909-e7c686018360,abaerbock_21-09-2021_00:00_image5.jpeg,abaerbock,0.9965869784355164,"[12, 803, 37, 830]","[16.270315, 815.9239]","[23.593431, 815.7114]","[18.418713, 822.09125]","[19.936104, 825.1958]","[25.28285, 824.70404]",828,1472,/content/images/upload_s3/abaerbock_21-09-2021_00:00_image5.jpeg
d75961ad-e5b6-4f64-8a0f-e73b16fc78a4,abaerbock_21-09-2021_00:00_image5.jpeg,abaerbock,0.9963701963424684,"[43, 672, 55, 687]","[48.01992, 678.25366]","[52.780495, 678.3601]","[50.889824, 681.0509]","[48.156696, 683.6491]","[52.114063, 683.8115]",828,1472,/content/images/upload_s3/abaerbock_21-09-2021_00:00_image5.jpeg
36d472e3-b345-41e6-8de0-ca85f8eb924d,abaerbock_21-09-2021_00:00_image5.jpeg,abaerbock,0.9937850832939148,"[409, 652, 419, 664]","[411.77478, 656.6225]","[416.78378, 656.6858]","[414.10977, 659.2754]","[412.27634, 661.7577]","[416.24976, 661.756]",828,1472,/content/images/upload_s3/abaerbock_21-09-2021_00:00_image5.jpeg
1421cf61-5eb3-4ccd-bce3-18267b88d225,abaerbock_21-09-2021_00:00_image5.jpeg,abaerbock,0.9936920404434204,"[477, 646, 487, 658]","[479.61667, 650.7509]","[484.471, 650.84467]","[481.7445, 653.4555]","[480.10727, 655.89453]","[483.9045, 655.909]",828,1472,/content/images/upload_s3/abaerbock_21-09-2021_00:00_image5.jpeg
dd21abfa-5dd1-4490-a546-65bbcb4258ed,abaerbock_21-09-2021_00:00_image5.jpeg,abaerbock,0.9904779195785522,"[111, 692, 127, 714]","[115.17707, 701.0185]","[122.10301, 701.2588]","[118.21147, 704.85614]","[115.29858, 708.01886]","[121.48092, 708.1692]",828,1472,/content/images/upload_s3/abaerbock_21-09-2021_00:00_image5.jpeg
f6e3cd76-7e24-48f2-97bc-59911f73d2ab,abaerbock_21-09-2021_00:00_image5.jpeg,abaerbock,0.9874054789543152,"[512, 633, 528, 655]","[515.9936, 642.7336]","[522.2298, 642.4892]","[518.19006, 646.2925]","[516.5761, 650.0685]","[521.7231, 649.8324]",828,1472,/content/images/upload_s3/abaerbock_21-09-2021_00:00_image5.jpeg
569d87f9-639a-465f-b8a3-0bf038165bb8,abaerbock_21-09-2021_00:00_image5.jpeg,abaerbock,0.9835343956947328,"[529, 774, 550, 799]","[542.84515, 783.5631]","[547.3792, 784.16925]","[546.4083, 790.0331]","[540.0348, 793.794]","[542.97815, 794.55023]",828,1472,/content/images/upload_s3/abaerbock_21-09-2021_00:00_image5.jpeg
f1bc7ba0-efb5-4c7f-aa0f-5a13351a08aa,abaerbock_21-09-2021_00:00_image5.jpeg,abaerbock,0.926551640033722,"[101, 696, 114, 713]","[106.39093, 702.3353]","[112.10877, 702.2329]","[109.89604, 705.72455]","[106.958725, 709.21454]","[111.60404, 709.2328]",828,1472,/content/images/upload_s3/abaerbock_21-09-2021_00:00_image5.jpeg
e66039d1-26b2-4fa3-b787-f8d437f0c72e,abaerbock_21-09-2021_00:00_image5.jpeg,abaerbock,0.9167863726615906,"[3, 756, 20, 783]","[14.355282, 768.04956]","[17.990738, 766.6462]","[20.357773, 771.95984]","[16.680483, 777.4832]","[19.166769, 776.78784]",828,1472,/content/images/upload_s3/abaerbock_21-09-2021_00:00_image5.jpeg
114053f3-f9ef-47af-b768-e6176cc07279,armin_laschet_23-09-2021_00:00_image5.jpeg,armin_laschet,0.984791100025177,"[183, 1189, 233, 1275]","[221.30397, 1222.9478]","[219.58156, 1221.0731]","[235.2956, 1234.5033]","[227.55762, 1253.8574]","[225.3007, 1253.6884]",1080,1920,/content/images/upload_s3/armin_laschet_23-09-2021_00:00_image5.jpeg
a373b9c3-842c-40cb-b242-8a21fca90e3e,cdu_14-09-2021_00:00_video5.jpeg,cdu,0.9986920356750488,"[123, 303, 144, 332]","[129.85123, 314.67078]","[139.57828, 313.32407]","[135.88817, 319.7089]","[132.16885, 325.69113]","[139.6099, 324.62366]",480,852,/content/images/upload_s3/cdu_14-09-2021_00:00_video5.jpeg
f8a3c976-25c5-4d70-ae12-db501e362ec0,nicola_beer_22-09-2021_00:00_video8.jpeg,nicola_beer,0.997288167476654,"[186, 462, 207, 486]","[188.922, 471.3793]","[195.53316, 472.14133]","[190.18277, 477.14886]","[191.49861, 481.17398]","[196.01367, 481.5901]",480,852,/content/images/upload_s3/nicola_beer_22-09-2021_00:00_video8.jpeg
5bd5fb9b-330e-407d-935e-018b4b49f5e5,olafscholz_20-09-2021_00:00_image2.jpeg,olafscholz,0.9995209574699402,"[461, 728, 716, 1068]","[496.60223, 869.5255]","[610.1173, 851.20154]","[535.0266, 915.10474]","[518.2524, 990.6687]","[610.9065, 976.25903]",1080,1920,/content/images/upload_s3/olafscholz_20-09-2021_00:00_image2.jpeg
1c2a385d-3c74-418d-858f-5ef110228d73,abaerbock_25-09-2021_00:00_image14.jpeg,abaerbock,0.9996850490570068,"[434, 667, 641, 925]","[469.38217, 755.21783]","[551.1267, 769.043]","[469.93463, 801.48334]","[454.65756, 854.71045]","[509.40204, 865.86456]",828,1472,/content/images/upload_s3/abaerbock_25-09-2021_00:00_image14.jpeg
13e6c9d6-182b-45d8-a585-4030a0de145f,abaerbock_23-09-2021_00:00_video0.jpeg,abaerbock,0.9984598755836488,"[83, 337, 119, 382]","[99.88559, 354.89883]","[114.884026, 354.17798]","[112.76842, 361.91705]","[104.28929, 372.075]","[114.93342, 371.5679]",480,852,/content/images/upload_s3/abaerbock_23-09-2021_00:00_video0.jpeg
e841e0fd-61ab-46b7-9ef4-1e475136ed6c,abaerbock_23-09-2021_00:00_video0.jpeg,abaerbock,0.994897723197937,"[413, 300, 437, 335]","[426.65466, 315.49475]","[434.4776, 314.58987]","[434.17288, 321.27676]","[428.2337, 328.05392]","[433.5943, 327.64606]",480,852,/content/images/upload_s3/abaerbock_23-09-2021_00:00_video0.jpeg
1645bf35-be24-4b7a-8175-bd8b7de2209c,abaerbock_23-09-2021_00:00_video0.jpeg,abaerbock,0.982418954372406,"[324, 291, 358, 334]","[332.6951, 304.6711]","[348.1841, 305.3549]","[339.04, 314.2415]","[333.47986, 322.6082]","[344.99725, 323.19006]",480,852,/content/images/upload_s3/abaerbock_23-09-2021_00:00_video0.jpeg
db6dadf3-86a4-4923-a1f6-506206ebeb63,markus.soeder_25-09-2021_00:00_image1.jpeg,markus.soeder,0.999463677406311,"[484, 820, 517, 862]","[503.1339, 838.9415]","[513.50836, 840.2629]","[510.46982, 849.21204]","[499.51602, 853.3701]","[507.39148, 854.8413]",1080,1920,/content/images/upload_s3/markus.soeder_25-09-2021_00:00_image1.jpeg
bd9c791b-abd5-4f3c-9be2-3fbb306d43bb,markus.soeder_25-09-2021_00:00_image1.jpeg,markus.soeder,0.9994465112686156,"[180, 820, 292, 958]","[233.15147, 874.1847]","[277.51025, 876.4427]","[263.50946, 907.9213]","[227.05148, 921.62555]","[266.38837, 923.69714]",1080,1920,/content/images/upload_s3/markus.soeder_25-09-2021_00:00_image1.jpeg
685698d4-9004-411f-9082-5011dfcad072,markus.soeder_25-09-2021_00:00_image1.jpeg,markus.soeder,0.999392867088318,"[823, 921, 923, 1052]","[849.1232, 978.41925]","[892.7256, 971.6637]","[873.4437, 1002.648]","[857.6847, 1019.1424]","[898.47845, 1013.32715]",1080,1920,/content/images/upload_s3/markus.soeder_25-09-2021_00:00_image1.jpeg
4279c867-240e-4a94-895a-af4a7499b299,markus.soeder_25-09-2021_00:00_image1.jpeg,markus.soeder,0.9992899894714355,"[844, 851, 919, 926]","[885.11707, 887.4647]","[909.93915, 888.0871]","[901.82666, 905.89386]","[881.40735, 913.9703]","[896.6938, 915.16547]",1080,1920,/content/images/upload_s3/markus.soeder_25-09-2021_00:00_image1.jpeg
7d52c428-72c8-4b4c-9673-9e8e7c378a85,markus.soeder_25-09-2021_00:00_image1.jpeg,markus.soeder,0.9991757273674012,"[489, 948, 584, 1068]","[517.37964, 991.6118]","[559.1214, 991.0937]","[538.8262, 1016.07556]","[520.7155, 1033.9807]","[557.8728, 1033.5492]",1080,1920,/content/images/upload_s3/markus.soeder_25-09-2021_00:00_image1.jpeg
c35dd5f0-194f-4f4e-9c21-d66598c80e17,markus.soeder_25-09-2021_00:00_image1.jpeg,markus.soeder,0.998952865600586,"[151, 393, 186, 441]","[155.4528, 413.54053]","[170.90987, 414.1701]","[160.0509, 423.73462]","[157.11223, 430.53778]","[169.61383, 430.7887]",1080,1920,/content/images/upload_s3/markus.soeder_25-09-2021_00:00_image1.jpeg
