face_uuid,match_file,match_score,model,distance_metric,number_of_hits
b22f689c-85ca-4de1-93b1-1bf9515cef0a,80b6f539-47d0-408e-8a0b-aadcffe513a5.png,0.3927596205372656,Facenet512,euclidean_l2,40
50137cd2-e222-46ee-86da-95fd9385bde3,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.5716220079655375,Facenet512,euclidean_l2,40
7b334214-776f-4f30-8c14-ce8fe375d0f4,6eea9eca-17f8-4cce-b3dd-7cf5cb345415.png,0.6013440996679211,Facenet512,euclidean_l2,40
1c24a888-95c3-4ccb-8bec-b1fa63390eec,1f347af9-a36f-4727-923b-4c1a1e934ab9.png,0.6795891688656649,Facenet512,euclidean_l2,38
9de0a59f-0e90-463a-98be-fcf29846af9a,c0c7aedd-97dc-4394-8336-f812c19fc1a2.png,0.622175150141716,Facenet512,euclidean_l2,40
ca8015a3-ba29-48a5-b78d-9e47aec5bd65,1e103923-022b-4d3f-a32e-e9c848a00e70.png,0.7513780798324007,Facenet512,euclidean_l2,38
4aa09354-996b-4212-92ef-9473fefa9f66,c0c7aedd-97dc-4394-8336-f812c19fc1a2.png,0.5545357769881297,Facenet512,euclidean_l2,34
15ff594a-9436-4dd7-b0cb-6e4de16ca121,1bd44b42-05b1-4e5e-9ecf-b19872c3a776.png,0.9902575128847904,Facenet512,euclidean_l2,4
bb8cc05a-29dd-4b98-8221-1a104ddeb26e,d0e6d963-6d02-463b-a226-ce3f34b0fcc5.png,0.5838815047240713,Facenet512,euclidean_l2,40
ee3a4872-68e0-489b-ab2f-48b7afdb1f72,d0e6d963-6d02-463b-a226-ce3f34b0fcc5.png,0.6301074872460092,Facenet512,euclidean_l2,40
5c539bab-600b-4081-b182-69cb51169b3b,1e103923-022b-4d3f-a32e-e9c848a00e70.png,0.5919771783111887,Facenet512,euclidean_l2,40
b42c702f-c7d1-49bb-90a1-0366c35c207d,laschet_armin.jpeg,0.5879728620575109,Facenet512,euclidean_l2,38
c4178fa0-8423-44f6-b52c-88c353bc4fa3,6b5fba44-8fb8-4e07-98e3-960e82e765a9.png,1.0047428845412616,Facenet512,euclidean_l2,4
0b84c0ac-dfe3-41a8-a7c8-22eeacfbfa5c,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.6282950406020926,Facenet512,euclidean_l2,32
c483369c-3e44-459c-9e94-b7cae7662976,7cdeee40-f222-4b03-a819-4db32fc47d20.png,0.7542373038055451,Facenet512,euclidean_l2,34
a71d3c77-f120-48af-b183-ed66d8747e55,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.6286549502042148,Facenet512,euclidean_l2,40
dcb723ec-7fcc-43de-8a3c-ab5b6bbad12a,9c3a43b8-03a7-453c-a980-1c4523abd5f3.png,0.8111061476758904,Facenet512,euclidean_l2,34
17fd31d7-eecb-4784-b5b4-9f4ba043d911,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.7124538656258073,Facenet512,euclidean_l2,40
3acefd16-178b-473a-a7b7-ca9420b95411,cc6b3530-cd71-4500-a5fe-d868c449b8d1.png,0.8936283767930981,Facenet512,euclidean_l2,20
27e8df23-9bd1-4c95-aa3d-8bfe1c958cdf,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.7401198083230182,Facenet512,euclidean_l2,16
381ce11b-8a63-408a-bf0c-63d37bb07e91,7cdeee40-f222-4b03-a819-4db32fc47d20.png,0.7001195839434124,Facenet512,euclidean_l2,40
d97c1c44-c9e7-426c-888a-02ca688618ca,9c3a43b8-03a7-453c-a980-1c4523abd5f3.png,0.49876597204158823,Facenet512,euclidean_l2,40
eaddbb34-0c53-402e-a1a6-168bb4c6880e,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.6655635763796178,Facenet512,euclidean_l2,26
e6cdc0fb-e937-4bf2-a3ec-6b3b5a6f9664,aef8776f-6cb2-461e-aa5f-26798f3b263e.png,0.9929375677096164,Facenet512,euclidean_l2,4
4ee8f0a7-7bf7-4794-be61-7bf09b17c32c,e673e074-b17d-46b3-a482-2f69bca15936.png,1.0374962444402385,Facenet512,euclidean_l2,2
4144d885-0982-4a8c-a28e-78ce7e8401c5,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.46596457642571804,Facenet512,euclidean_l2,26
11f73482-4f5c-47f1-91ad-f045c9ce2931,aef8776f-6cb2-461e-aa5f-26798f3b263e.png,0.5545539332162426,Facenet512,euclidean_l2,26
74b87fb3-7346-4cb8-9c70-dfe853c3676b,732bdb01-2da9-438e-9b36-04c89ad1eea4.png,0.4279318631698102,Facenet512,euclidean_l2,26
7db93a81-d5b5-41e7-a4e4-9fde4f04c756,soeder.jpeg,0.6637603188217517,Facenet512,euclidean_l2,26
905ef69c-5069-49b0-875e-8e959aeb18bf,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.8512310302862789,Facenet512,euclidean_l2,20
c1423139-3d6a-401c-bbbf-7a7794f53c64,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.5961457538631472,Facenet512,euclidean_l2,26
778a1496-f8fe-4f8c-9a07-4d508372dd58,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.2762549188277214,Facenet512,euclidean_l2,26
2b6e409b-7ea5-4a4b-ad7a-df1a9a7c54d5,983080ac-9963-4313-84db-4ad3649257da.png,1.0153531528071336,Facenet512,euclidean_l2,4
4cdb4628-1dec-4162-86a9-855dfba1fab0,e673e074-b17d-46b3-a482-2f69bca15936.png,0.4202539083403681,Facenet512,euclidean_l2,26
4b714e6c-857c-4e92-bf71-a2b299b9063b,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.9702827472957614,Facenet512,euclidean_l2,4
27962d8b-4b3b-4b79-8212-666aec8c6484,aef8776f-6cb2-461e-aa5f-26798f3b263e.png,1.0261187086944428,Facenet512,euclidean_l2,2
ccba54d6-dd2d-4139-851c-2384fa5339cf,7b71cbfb-e1d9-44c4-98cf-df3e9761a43b.png,0.5267001911303478,Facenet512,euclidean_l2,26
6413c023-de20-467d-84ff-0f3ede75cb38,aef8776f-6cb2-461e-aa5f-26798f3b263e.png,1.031456634036391,Facenet512,euclidean_l2,2
eb6a4043-7096-4186-8e7a-4ff0344a07b3,732bdb01-2da9-438e-9b36-04c89ad1eea4.png,0.5542523054813785,Facenet512,euclidean_l2,26
9db0646a-042d-4161-a022-cab7eea48ac3,983080ac-9963-4313-84db-4ad3649257da.png,1.0051522484980144,Facenet512,euclidean_l2,2
fd62a2a2-72b3-4a2f-810a-a676dc2b0ee5,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.5387726205977331,Facenet512,euclidean_l2,26
1da08149-0498-45a6-854e-f1dabac69e63,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.2950838147593106,Facenet512,euclidean_l2,26
52735d0a-9f56-4709-8e89-e7231baed287,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.6941480601306896,Facenet512,euclidean_l2,26
93f9499f-5ecc-413a-93d0-bad4771d9d09,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.2340986766586751,Facenet512,euclidean_l2,26
2b8bd8a7-606a-4517-b37b-c380c645f1c0,7b71cbfb-e1d9-44c4-98cf-df3e9761a43b.png,0.6879928080347,Facenet512,euclidean_l2,26
f7ef5dff-8c4a-41e3-a466-687db8f74dbf,732bdb01-2da9-438e-9b36-04c89ad1eea4.png,0.48739794582391,Facenet512,euclidean_l2,26
44696d81-4dcd-4198-ba7a-bf58695f5e84,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.2900688773426296,Facenet512,euclidean_l2,26
606d9ae1-1f45-4340-a3f1-68403d5330a4,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.5807699479094831,Facenet512,euclidean_l2,26
9eb3f5a7-0149-43db-8e6b-c4024ae960bd,d58b66d8-f621-4c58-9284-a999f266986a.png,0.29532091795177645,Facenet512,euclidean_l2,26
1b35f187-28b8-4d34-9b73-471b2b92bec9,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.6880586669888465,Facenet512,euclidean_l2,26
2d446c74-8e9b-47ce-8a1f-95f50394c10d,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.5349298914532185,Facenet512,euclidean_l2,26
a1b8a7a3-687d-44e6-97b5-53587e5a573c,7b71cbfb-e1d9-44c4-98cf-df3e9761a43b.png,0.9716928657128268,Facenet512,euclidean_l2,2
53813468-6742-4dd6-819e-b785d7726a47,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.5958401111318211,Facenet512,euclidean_l2,26
7d553e64-f603-4792-bb92-89991ac80652,983080ac-9963-4313-84db-4ad3649257da.png,0.6271971856482725,Facenet512,euclidean_l2,26
0fd51ea3-4a79-428f-b005-12ac2af4e445,af45e70d-e05b-4c1c-89ac-114a74810f45.png,0.8408808339377007,Facenet512,euclidean_l2,16
13bca9b4-48dc-47ca-a3c6-f16417219733,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.8127233644873911,Facenet512,euclidean_l2,26
dbb9e7e0-2126-4128-89e7-70a3ff377955,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.4935759953288597,Facenet512,euclidean_l2,26
593ac4ab-9ac2-42d6-9e04-55a78da72097,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.8543287510204494,Facenet512,euclidean_l2,16
735b1b8a-9765-46a1-99c9-eddebd47eb04,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.9319515239120155,Facenet512,euclidean_l2,2
d82ea7d0-a046-4cd0-b1cc-b6f97507ca5d,aef8776f-6cb2-461e-aa5f-26798f3b263e.png,0.7477886788034567,Facenet512,euclidean_l2,26
e2a77b61-e929-4473-b3d1-7b08be0a0f78,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.9401590934108821,Facenet512,euclidean_l2,12
599c06f6-98dd-4fbc-9ae6-7c6df722dcce,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,1.0007304823541465,Facenet512,euclidean_l2,2
3a06b7a2-2745-457e-bfb2-549670d8e8ea,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.47012111319077765,Facenet512,euclidean_l2,26
33fecca3-a0a8-4271-8280-fa6d7f161471,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.6810078982463301,Facenet512,euclidean_l2,26
360af307-cf87-4623-9be0-cdcf27711dce,7b71cbfb-e1d9-44c4-98cf-df3e9761a43b.png,0.6968724176549733,Facenet512,euclidean_l2,26
61b38a93-f2cc-45ae-94df-b2aff9888247,e673e074-b17d-46b3-a482-2f69bca15936.png,1.0031333373926403,Facenet512,euclidean_l2,2
6e6fee37-0db2-4288-bc37-6c4fbfaeee36,af45e70d-e05b-4c1c-89ac-114a74810f45.png,1.014711505278404,Facenet512,euclidean_l2,4
51355b8f-3f4d-4dd9-9d0d-673f162c1222,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.8796829843419409,Facenet512,euclidean_l2,8
49300ea7-d585-4976-af14-6efcf9025323,af45e70d-e05b-4c1c-89ac-114a74810f45.png,0.744154931710522,Facenet512,euclidean_l2,24
1cf632c2-9b1f-46c9-9987-853e9f9b3ad0,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,1.0081793306028706,Facenet512,euclidean_l2,2
608415bb-a941-4732-8b8d-d708c9f4fdc6,aef8776f-6cb2-461e-aa5f-26798f3b263e.png,0.348803482532012,Facenet512,euclidean_l2,26
07446cf1-53c7-4da2-95f5-cc6f6cb0ce60,e673e074-b17d-46b3-a482-2f69bca15936.png,0.9881008708231567,Facenet512,euclidean_l2,2
1669f249-846c-4fef-9044-d166da7b19cf,dade5d2a-6e44-4700-a1b0-7a6449735c40.png,0.9877571065242444,Facenet512,euclidean_l2,10
297cf6a9-d672-4ed3-ad54-95dc960cd639,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.2762549188277214,Facenet512,euclidean_l2,26
da65baeb-bbee-44e7-8ad6-438b96369c98,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.5834288865998801,Facenet512,euclidean_l2,26
73be3a1a-8cc2-4bd4-a0ed-aff6864f3a0a,7b71cbfb-e1d9-44c4-98cf-df3e9761a43b.png,0.6252115177635453,Facenet512,euclidean_l2,26
daacd769-2ff5-476d-9068-b48b802534e4,dade5d2a-6e44-4700-a1b0-7a6449735c40.png,0.8856585641831399,Facenet512,euclidean_l2,20
6e2daa63-9ee6-42b8-9827-bef1449fa6c2,dade5d2a-6e44-4700-a1b0-7a6449735c40.png,0.6856222640956421,Facenet512,euclidean_l2,26
f4c0171c-8a31-4f29-9c8f-24a3294e9261,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.965242855967955,Facenet512,euclidean_l2,8
3b975851-fda7-4403-8294-15620ecf7cbc,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.6748259036691467,Facenet512,euclidean_l2,26
9082a509-2b6b-48ee-a65a-3ea29b0d8bd3,af45e70d-e05b-4c1c-89ac-114a74810f45.png,0.8371425280663068,Facenet512,euclidean_l2,24
2758be86-a658-47c3-a0d3-63002fa00c83,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.8400406586367534,Facenet512,euclidean_l2,18
097c6106-341d-4cf3-9f53-adfaf7834056,d58b66d8-f621-4c58-9284-a999f266986a.png,0.4568339215016687,Facenet512,euclidean_l2,26
8359a82d-cfa6-4e44-8d0e-53bb5fa7cd37,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.23749720399505314,Facenet512,euclidean_l2,26
ae7d2114-425e-481d-b025-ed8214080ca4,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.9890125794784869,Facenet512,euclidean_l2,8
4fb3852a-c386-4c23-bec6-e4e1cb192038,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.5893798064748378,Facenet512,euclidean_l2,26
4bac266b-2ba0-4b35-ad5d-4b3193ffece4,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.6338132819690413,Facenet512,euclidean_l2,26
e8a71d01-ecc8-4aca-ad09-7eca688c5392,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.6152611598382316,Facenet512,euclidean_l2,26
34f4a52c-1110-4e61-90bb-f599d6fd82a6,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.5060737314548724,Facenet512,euclidean_l2,26
20d680c8-b056-45dd-ae4c-cf1a4e68f16e,aef8776f-6cb2-461e-aa5f-26798f3b263e.png,1.0363720528706628,Facenet512,euclidean_l2,2
2173e175-d764-484a-a5b0-04608fe8676c,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,1.0366990321198841,Facenet512,euclidean_l2,2
2e8b9102-41d7-44c1-abb6-288e0c63889b,732bdb01-2da9-438e-9b36-04c89ad1eea4.png,0.48927515305057545,Facenet512,euclidean_l2,26
ce6e175c-86f9-42a7-a600-8004728f163f,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.6875362574886884,Facenet512,euclidean_l2,26
2dc87720-d75d-42cd-9b05-65d252aff6d3,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.6193044328605491,Facenet512,euclidean_l2,24
3c84676e-51e1-4845-a8a0-8be6a82fac03,983080ac-9963-4313-84db-4ad3649257da.png,0.37370047714640164,Facenet512,euclidean_l2,26
bab254ce-aaa1-4d0e-9028-fb256d5caa72,af45e70d-e05b-4c1c-89ac-114a74810f45.png,0.2347310692084437,Facenet512,euclidean_l2,26
eb3c1547-474f-424f-8f71-1de150dae7ef,d58b66d8-f621-4c58-9284-a999f266986a.png,0.5417475570094735,Facenet512,euclidean_l2,26
fd62d927-b82d-46cd-8cb6-df59ec2209a5,d58b66d8-f621-4c58-9284-a999f266986a.png,0.6838524734106665,Facenet512,euclidean_l2,26
35feddc0-6b4f-4f03-94a3-1e164432dc62,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.9011815150212638,Facenet512,euclidean_l2,10
5f5ab89b-dd17-4d89-a454-a727a4300ea9,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.6528594283653696,Facenet512,euclidean_l2,26
6a57ff0c-b5b1-4a62-b2fd-8baccb4ed2e0,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.9403472673271458,Facenet512,euclidean_l2,12
7c731959-98a2-4463-9519-edfb7b7e7278,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.792029345039398,Facenet512,euclidean_l2,20
0d6a8425-2fce-4606-92ff-27199fae29d2,soeder.jpeg,0.5575187830272242,Facenet512,euclidean_l2,26
3af9ab65-b85c-424f-85c9-94546046e466,d58b66d8-f621-4c58-9284-a999f266986a.png,0.29532091795177645,Facenet512,euclidean_l2,26
08917d88-16ed-47ac-93d8-d1328ee2159d,d58b66d8-f621-4c58-9284-a999f266986a.png,0.5934457096599143,Facenet512,euclidean_l2,26
5552551c-70ce-493c-9023-aba4e3cf4025,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.3263466708963746,Facenet512,euclidean_l2,26
d8669ac5-c0f3-4382-b317-f82d503617cb,d58b66d8-f621-4c58-9284-a999f266986a.png,0.6916320376548822,Facenet512,euclidean_l2,26
576aad00-a833-47de-8235-cba2a4512109,dade5d2a-6e44-4700-a1b0-7a6449735c40.png,0.26852349972171535,Facenet512,euclidean_l2,26
3a3e6556-f783-4cdf-a2f6-bd541afbe691,d58b66d8-f621-4c58-9284-a999f266986a.png,0.47793269656838494,Facenet512,euclidean_l2,26
894f45e4-f380-46a7-9750-84bf65bb154d,732bdb01-2da9-438e-9b36-04c89ad1eea4.png,0.6871219134109466,Facenet512,euclidean_l2,26
bd8ee23d-7b66-4bcb-ad55-293450fa6cb0,d58b66d8-f621-4c58-9284-a999f266986a.png,0.6063669651478586,Facenet512,euclidean_l2,26
ecc578af-375d-404c-9fb4-87e98e292425,7b71cbfb-e1d9-44c4-98cf-df3e9761a43b.png,0.8380984077233474,Facenet512,euclidean_l2,18
da2c5e6e-5cbc-4d29-a85d-eeb8a5766417,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.5732389212306442,Facenet512,euclidean_l2,26
22e2ee11-8ba4-4597-adcd-84ed11948bc9,dade5d2a-6e44-4700-a1b0-7a6449735c40.png,0.8451001808018855,Facenet512,euclidean_l2,22
6611068c-dd2b-4502-a909-a77a59635236,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.5349298914532185,Facenet512,euclidean_l2,26
794381eb-9159-464c-923e-2af6d24d5e1a,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.7217371104720237,Facenet512,euclidean_l2,24
84e922ef-8133-4197-b388-2dd5f5424947,983080ac-9963-4313-84db-4ad3649257da.png,0.9705419969078929,Facenet512,euclidean_l2,10
2d81b78c-cfc2-46f2-8193-e896c52a8591,d58b66d8-f621-4c58-9284-a999f266986a.png,0.8590896943605281,Facenet512,euclidean_l2,18
143db11e-f3b0-4149-af5e-4738bf15f40d,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.7224647041781275,Facenet512,euclidean_l2,26
e808b1ba-0ac9-4ee9-8607-9fde70847a17,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.7829385816797884,Facenet512,euclidean_l2,18
4a4856a4-aff1-4793-ba0b-e660dab4dbb9,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.9205812298783765,Facenet512,euclidean_l2,6
89118434-38d3-4375-83f7-984eb0e4b376,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.8097432159868738,Facenet512,euclidean_l2,26
67ec3a5f-6fdf-4629-b43c-3a9302881a66,b2b81709-caad-45cc-b632-78901d5ab389.png,1.0384286427092992,Facenet512,euclidean_l2,2
1f51e30a-2df5-46d9-9b70-917368d7de98,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.5202839843901679,Facenet512,euclidean_l2,20
9eb6bca7-7de4-435b-bc9c-f604877a1cf4,510f4815-9191-4558-aab2-b98e5cb8f643.png,0.5306321013652995,Facenet512,euclidean_l2,20
3fd2dc39-5ab8-4fd3-8b60-41c85cc2d8ae,cebfea5f-bce7-498c-9d1a-5b80c9e97361.png,0.795499440936838,Facenet512,euclidean_l2,18
30a6c23c-74d8-4f58-b015-d81ea84fa415,3e230648-0328-4861-ada8-f718b0287f5e.png,0.6916010816444524,Facenet512,euclidean_l2,20
cc8d065e-bb1c-4af2-8d05-193a113c46ff,3e230648-0328-4861-ada8-f718b0287f5e.png,0.9020019034792767,Facenet512,euclidean_l2,10
702bf7e8-36fb-4f4f-ac2d-3b0c379ee1e2,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.6621471892176208,Facenet512,euclidean_l2,14
c198fc73-f0f2-4e0e-bc4a-8d58f8630eec,d9fbc863-1aed-44af-8419-b4d18c9b5d48.png,0.7999888355518122,Facenet512,euclidean_l2,18
07ca94b1-99db-456b-a34f-cc81d2ed712b,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.9339141116953705,Facenet512,euclidean_l2,8
50e18d6c-736f-43a6-afce-90b0f8d47b01,3e230648-0328-4861-ada8-f718b0287f5e.png,0.2355713879846256,Facenet512,euclidean_l2,20
c5aed92f-a0e7-4d74-9175-9c2bf64f435e,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.4402441809532161,Facenet512,euclidean_l2,20
dd82f86e-b17c-438d-bf2c-4ea7e872fdc2,2384c946-7f3b-4280-8257-c73c1bb814b1.png,0.627930014526626,Facenet512,euclidean_l2,20
3891e58a-d740-45d0-bed8-a0b6cb02b3d0,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.6749149262931277,Facenet512,euclidean_l2,20
dd4cf437-959a-475f-a710-d39ea1a3ccea,cebfea5f-bce7-498c-9d1a-5b80c9e97361.png,0.5865962881934476,Facenet512,euclidean_l2,20
8761b002-1608-4c30-a387-a1b26838510e,3e230648-0328-4861-ada8-f718b0287f5e.png,0.6048104364730067,Facenet512,euclidean_l2,20
75575323-cb99-4d30-9b1c-fd97a3326888,cebfea5f-bce7-498c-9d1a-5b80c9e97361.png,0.8175990261660459,Facenet512,euclidean_l2,12
34fc237d-ef45-4a2d-b3d1-1a439cb7d909,lindner_christian_gross.jpeg,0.5982948926886442,Facenet512,euclidean_l2,20
f6bc7882-4bc6-4698-8a46-727e9ec6d99e,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.6424931572913501,Facenet512,euclidean_l2,20
77bd0116-ed35-4fd1-8c9e-67436ee2709d,3e230648-0328-4861-ada8-f718b0287f5e.png,0.7170117752483783,Facenet512,euclidean_l2,18
41e662f5-0901-4672-955c-dcd8cea999ea,2384c946-7f3b-4280-8257-c73c1bb814b1.png,1.012193771202141,Facenet512,euclidean_l2,2
38553e5e-6e2a-440c-9ea2-485202ddd36f,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.6758297450918279,Facenet512,euclidean_l2,20
1b3476d9-a1ad-4f61-83f5-2862974a0d0a,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.7511800289712736,Facenet512,euclidean_l2,18
29b4f435-a4a7-4fe1-8860-92ee92234419,2384c946-7f3b-4280-8257-c73c1bb814b1.png,0.7299683622968298,Facenet512,euclidean_l2,20
bb5465a7-9cb3-4097-a2e9-323f0c182a5a,3e230648-0328-4861-ada8-f718b0287f5e.png,0.5612638776001923,Facenet512,euclidean_l2,20
88a5d2b9-cd3b-482c-b7fb-4afba0d0b556,3e230648-0328-4861-ada8-f718b0287f5e.png,0.6655686800427547,Facenet512,euclidean_l2,20
3c612ed4-df08-44eb-a957-92c2a695185b,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.7003993367761452,Facenet512,euclidean_l2,20
c6740102-0b5b-436e-b163-4b6a4d6234ad,cebfea5f-bce7-498c-9d1a-5b80c9e97361.png,0.620958973966629,Facenet512,euclidean_l2,20
86b34804-3984-4c67-84be-7076806db683,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.5604477680205313,Facenet512,euclidean_l2,20
33db0188-3544-4260-a0bf-d7dc1873139d,3e230648-0328-4861-ada8-f718b0287f5e.png,0.5470720689662211,Facenet512,euclidean_l2,20
1980dbc4-8cbc-4454-bbab-3e9dd6e35a13,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.5755552716838052,Facenet512,euclidean_l2,20
bcb0cf75-9f73-47d4-9a89-9fc0c64e7389,b2b81709-caad-45cc-b632-78901d5ab389.png,1.0165416563694225,Facenet512,euclidean_l2,2
79156fec-9829-4d7b-901e-e7aad674d55a,cebfea5f-bce7-498c-9d1a-5b80c9e97361.png,1.011869659752441,Facenet512,euclidean_l2,4
b8373e9a-805f-49fa-b90f-e178e63e63b4,4d32419b-d5b0-4859-a7a1-b12c0e217203.png,0.5911794075719796,Facenet512,euclidean_l2,20
5d66dd33-5072-4a41-b9a9-5ab68290028c,4d32419b-d5b0-4859-a7a1-b12c0e217203.png,0.6071211348067059,Facenet512,euclidean_l2,20
e2920ecc-230f-459f-bb89-728ae2563d25,510f4815-9191-4558-aab2-b98e5cb8f643.png,0.6787444283991462,Facenet512,euclidean_l2,20
323a6bd6-b882-4d4a-b6c2-e607cf78630d,2384c946-7f3b-4280-8257-c73c1bb814b1.png,0.945415940773802,Facenet512,euclidean_l2,10
b937c14b-9be1-485f-8c44-3e700e948156,b2b81709-caad-45cc-b632-78901d5ab389.png,1.01676571825264,Facenet512,euclidean_l2,2
dd836d77-e68c-43e9-9396-37b712bae44b,4d32419b-d5b0-4859-a7a1-b12c0e217203.png,0.5630712623216113,Facenet512,euclidean_l2,20
383f1fdd-6576-4fc2-97b5-2f6bac672b43,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.5302021437090177,Facenet512,euclidean_l2,20
ccf12876-dfab-4d7a-afd3-81f0abba03a4,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.5839607467889882,Facenet512,euclidean_l2,20
76e9287c-fd64-4b14-aead-5275e23892d8,4d32419b-d5b0-4859-a7a1-b12c0e217203.png,0.7471321543382828,Facenet512,euclidean_l2,16
9c9725e1-a8bb-4caa-b70a-4d497f0481e7,2384c946-7f3b-4280-8257-c73c1bb814b1.png,0.9723191951351168,Facenet512,euclidean_l2,12
890951ed-e1f0-4bab-9562-8a886fcfb5b5,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.6653305470820129,Facenet512,euclidean_l2,20
5f235c24-75b5-43c8-ae4e-f2c13e2ccd4c,510f4815-9191-4558-aab2-b98e5cb8f643.png,0.3989840952614701,Facenet512,euclidean_l2,20
3008dfdd-ffbd-4f86-b1b4-e95aa0e9c1e3,d9fbc863-1aed-44af-8419-b4d18c9b5d48.png,0.9010201864892409,Facenet512,euclidean_l2,12
60dc2c65-a41b-45c9-a76a-1678529ae3c2,aba5bb44-8485-4f0d-9b60-c596194fa33b.png,0.6689467744226587,Facenet512,euclidean_l2,20
fd24a4a4-9af5-4d92-82d5-dff991bc4e6c,d9fbc863-1aed-44af-8419-b4d18c9b5d48.png,0.896902485285129,Facenet512,euclidean_l2,12
538680cb-4f0f-4120-bf77-5656d1bcf97c,b2b81709-caad-45cc-b632-78901d5ab389.png,0.9970223823421589,Facenet512,euclidean_l2,4
8c231c5a-fa55-4b01-9388-8d2dfdfc7b2d,b2b81709-caad-45cc-b632-78901d5ab389.png,0.9971610847869645,Facenet512,euclidean_l2,2
b3fc3681-ef48-4f96-a18a-7820ef2e256a,d9fbc863-1aed-44af-8419-b4d18c9b5d48.png,1.0192034628706024,Facenet512,euclidean_l2,2
