image,type,bucket_url,face_uuid,retina_face_score,facial_area,right_eye,left_eye,nose,mouth_right,mouth_left,image_width,image_height,f_pixel_x,f_pixel_y,f_pixel_width,f_pixel_height,f_relativ_x,f_relativ_y,f_relativ_width,f_relativ_height
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,8c8fa13a-0f65-459a-ac70-3c5f8563c76f,0.9944274425506592,"[207, 1713, 261, 1769]","[235.91032, 1734.3289]","[254.94662, 1732.7548]","[251.01826, 1748.0558]","[236.51558, 1757.6554]","[249.34535, 1757.115]",1440,1799,207,1713,54,56,14.374999999999998,95.2195664257921,3.75,3.11284046692607
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,d6362fd5-150a-4fc6-8597-0f0a52155a89,0.9941467046737672,"[335, 1154, 385, 1221]","[346.40356, 1182.3481]","[367.84445, 1179.183]","[356.27512, 1191.8463]","[351.02106, 1205.1487]","[368.23065, 1202.6364]",1440,1799,335,1154,50,67,23.26388888888889,64.1467481934408,3.4722222222222223,3.7242912729294058
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,fdd7f291-7c53-44c4-9dbe-ad8f82862627,0.994030237197876,"[1126, 771, 1164, 820]","[1131.6864, 790.977]","[1141.8698, 791.24133]","[1133.0237, 800.8875]","[1135.6656, 808.3834]","[1143.4052, 808.12555]",1440,1799,1126,771,38,49,78.19444444444444,42.857142857142854,2.638888888888889,2.7237354085603114
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,3dfbfffc-2639-4fdc-bb1e-c4f65b22639e,0.9938735961914062,"[591, 419, 627, 458]","[602.18384, 433.62198]","[618.96063, 432.25308]","[612.0932, 442.82477]","[605.5364, 449.63916]","[618.45404, 448.6105]",1440,1799,591,419,36,39,41.041666666666664,23.29071706503613,2.5,2.16787103946637
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,f36ab877-6c8d-4808-bdb6-8b277791146a,0.9936001300811768,"[253, 1335, 300, 1395]","[259.76868, 1359.3043]","[270.41583, 1363.6271]","[256.18002, 1372.5673]","[259.69684, 1381.0579]","[267.0254, 1383.6451]",1440,1799,253,1335,47,60,17.569444444444443,74.20789327404114,3.2638888888888893,3.3351862145636466
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,1a272d03-bdbc-4e80-80d0-d6ad84343fab,0.9933823347091676,"[364, 605, 402, 642]","[379.16486, 621.284]","[393.9583, 623.21936]","[385.9401, 632.05066]","[377.97018, 635.34064]","[387.02267, 637.0889]",1440,1799,364,605,38,37,25.27777777777778,33.62979433018344,2.638888888888889,2.056698165647582
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,d40ede7f-9e4a-4298-aa61-ddbc751adaef,0.9932613968849182,"[1045, 1497, 1092, 1559]","[1063.5475, 1519.3236]","[1083.6926, 1520.5275]","[1075.621, 1532.7474]","[1064.6532, 1543.2582]","[1081.1892, 1544.2667]",1440,1799,1045,1497,47,62,72.56944444444444,83.21289605336298,3.2638888888888893,3.446359088382435
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,eda327c5-2ef3-49d2-a4fe-6ef0d9388d89,0.9927560687065125,"[1182, 588, 1219, 635]","[1190.1146, 607.3289]","[1207.1735, 603.9442]","[1199.4404, 615.52026]","[1195.2006, 625.224]","[1208.6212, 622.54736]",1440,1799,1182,588,37,47,82.08333333333333,32.68482490272373,2.569444444444444,2.612562534741523
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,33405f29-7a25-4e2b-9c7b-e3c0bc6e6841,0.9919511079788208,"[761, 750, 802, 800]","[772.97107, 767.45355]","[791.9993, 768.34186]","[781.8809, 776.7182]","[773.6539, 786.3738]","[789.1675, 787.08685]",1440,1799,761,750,41,50,52.84722222222222,41.68982768204558,2.8472222222222223,2.7793218454697053
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,4e5ae855-9fd7-4d5a-9cae-0f9290a2e4cf,0.9912604689598083,"[1374, 1209, 1420, 1264]","[1401.6781, 1235.1562]","[1413.5953, 1232.4539]","[1412.4496, 1246.5145]","[1400.0306, 1254.2458]","[1408.0734, 1252.8303]",1440,1799,1374,1209,46,55,95.41666666666669,67.20400222345748,3.194444444444444,3.0572540300166757
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,48c0d669-4ab3-4fba-aab0-5de098deabbc,0.9911084175109864,"[1044, 708, 1084, 768]","[1072.5594, 735.1301]","[1076.8792, 733.26227]","[1082.796, 744.6116]","[1072.727, 754.2597]","[1076.0005, 753.7587]",1440,1799,1044,708,40,60,72.5,39.35519733185103,2.7777777777777777,3.3351862145636466
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,5284ba59-d874-4880-8b46-426f1da65811,0.9901875853538512,"[192, 601, 228, 651]","[201.68913, 615.8447]","[205.73373, 618.5924]","[195.01251, 623.8089]","[196.74998, 633.6883]","[200.18776, 635.44836]",1440,1799,192,601,36,50,13.333333333333334,33.407448582545854,2.5,2.7793218454697053
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,3d9a145a-58d9-44cf-952d-e4ab3830312d,0.9879158735275269,"[405, 65, 437, 107]","[410.36118, 79.25243]","[421.39328, 81.26972]","[411.40317, 88.50888]","[409.7904, 96.07888]","[418.03888, 97.34175]",1440,1799,405,65,32,42,28.125,3.6131183991106166,2.2222222222222223,2.3346303501945527
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,30ea15ef-9039-4c35-b520-0ca4c69fc6a8,0.9871484637260436,"[679, 357, 717, 393]","[691.4629, 373.08893]","[708.5757, 375.1656]","[699.17004, 383.0679]","[691.4133, 385.50693]","[703.90967, 387.1742]",1440,1799,679,357,38,36,47.15277777777778,19.844357976653697,2.638888888888889,2.001111728738188
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,869ac810-48bd-4a3a-917f-e489de7d58e8,0.9871233701705932,"[352, 236, 382, 275]","[366.8896, 251.81444]","[378.20554, 251.589]","[375.0362, 259.09586]","[367.6948, 265.93594]","[376.2278, 266.06955]",1440,1799,352,236,30,39,24.444444444444443,13.11839911061701,2.083333333333333,2.16787103946637
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,3ede00a0-94d9-49c9-a423-23cde256013b,0.986754596233368,"[1122, 1166, 1169, 1230]","[1152.1509, 1195.8121]","[1163.2917, 1193.0768]","[1165.8873, 1206.0592]","[1153.1355, 1216.0245]","[1162.5508, 1214.7493]",1440,1799,1122,1166,47,64,77.91666666666667,64.81378543635353,3.2638888888888893,3.5575319622012227
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,adff1b16-2b52-4649-99a4-2df22c08d162,0.9854229688644408,"[574, 946, 613, 993]","[593.08466, 962.9033]","[604.53986, 958.5996]","[606.66754, 968.82074]","[600.52844, 981.15265]","[609.1984, 978.2385]",1440,1799,574,946,39,47,39.861111111111114,52.58476931628683,2.7083333333333335,2.612562534741523
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,82672e27-722f-4e82-8f62-c68ccdc5c673,0.984416663646698,"[740, 1320, 793, 1377]","[753.95746, 1338.5782]","[777.3877, 1337.1748]","[765.82965, 1352.1057]","[758.3724, 1363.2079]","[776.42267, 1362.0927]",1440,1799,740,1320,53,57,51.388888888888886,73.37409672040022,3.680555555555556,3.168426903835464
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,a442a2d8-42f6-4e79-a5d6-4c6383fe9d90,0.984144687652588,"[835, 490, 879, 544]","[842.2012, 512.984]","[860.9464, 516.17004]","[847.06134, 525.6766]","[841.83905, 531.8435]","[856.41754, 533.9222]",1440,1799,835,490,44,54,57.986111111111114,27.237354085603112,3.0555555555555554,3.001667593107282
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,24a0b608-506e-4e11-b44d-b1a0739fcf22,0.9824056029319764,"[1328, 867, 1374, 928]","[1341.4255, 893.7854]","[1361.5605, 892.1865]","[1352.1544, 902.86896]","[1345.48, 914.78705]","[1360.5391, 913.599]",1440,1799,1328,867,46,61,92.22222222222224,48.19344080044469,3.194444444444444,3.3907726514730405
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,166672e1-e6f8-4ba2-8940-b2288f3d81ab,0.9822432994842528,"[122, 188, 157, 237]","[143.13223, 210.6044]","[150.90059, 208.19986]","[153.15985, 217.60077]","[145.72873, 226.59451]","[151.39178, 225.38301]",1440,1799,122,188,35,49,8.472222222222223,10.450250138966092,2.430555555555556,2.7237354085603114
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,b3f0819a-5e73-4b14-91f9-b1dde0fb037e,0.9815069437026978,"[610, 329, 638, 372]","[630.42114, 348.16187]","[632.60394, 347.64758]","[634.5896, 356.04916]","[628.2667, 363.16312]","[629.49994, 363.20874]",1440,1799,610,329,28,43,42.36111111111111,18.28793774319066,1.9444444444444444,2.3902167871039466
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,6c4099b3-6b63-4c70-b789-6757550cd84c,0.979345202445984,"[1312, 154, 1347, 197]","[1320.2715, 170.90865]","[1336.3684, 172.9686]","[1326.1768, 179.13539]","[1319.2896, 185.87279]","[1333.3036, 187.47131]",1440,1799,1312,154,35,43,91.11111111111111,8.560311284046692,2.430555555555556,2.3902167871039466
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,6e8ce355-bad4-4f9d-9edb-a43062d62fc3,0.978367030620575,"[518, 480, 554, 522]","[537.08026, 495.8386]","[548.10236, 493.6762]","[548.2242, 502.53873]","[540.70026, 511.08127]","[549.5184, 509.86017]",1440,1799,518,480,36,42,35.97222222222222,26.681489716509173,2.5,2.3346303501945527
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,9e47327b-d04a-4655-a1ed-b5105d1aa95a,0.9769827127456664,"[1269, 1416, 1320, 1469]","[1286.4534, 1435.9923]","[1308.102, 1432.8528]","[1301.2897, 1444.0505]","[1294.3252, 1457.208]","[1310.0161, 1454.7062]",1440,1799,1269,1416,51,53,88.125,78.71039466370206,3.5416666666666665,2.9460811561978875
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,8ba7c4fa-d93d-4c13-8646-e9bf8b74afb9,0.9756737947463988,"[332, 191, 368, 228]","[352.9665, 206.9255]","[362.91846, 204.8082]","[362.64243, 214.2451]","[354.50848, 220.38202]","[360.77042, 219.31506]",1440,1799,332,191,36,37,23.055555555555557,10.617009449694274,2.5,2.056698165647582
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,76f624df-3233-4ed1-9cba-5114b17e1f87,0.9753560423851012,"[536, 113, 571, 156]","[550.34985, 135.40067]","[563.2988, 133.02519]","[560.0283, 142.39897]","[554.64886, 149.78127]","[563.776, 148.14023]",1440,1799,536,113,35,43,37.22222222222222,6.281267370761534,2.430555555555556,2.3902167871039466
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,cea06805-2526-48a7-b8d4-1a406c6dd9c1,0.9746298789978028,"[152, 400, 188, 442]","[158.0523, 418.07706]","[168.47704, 418.0507]","[160.74075, 428.52295]","[163.64957, 434.41003]","[170.30777, 433.94247]",1440,1799,152,400,36,42,10.555555555555555,22.23457476375764,2.5,2.3346303501945527
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,a01e8697-d2c7-4ea9-8d6f-3eae94eac6aa,0.9733782410621644,"[1124, 540, 1154, 583]","[1129.4829, 555.4117]","[1133.9882, 556.6436]","[1128.2709, 565.27734]","[1133.4305, 572.9472]","[1137.135, 573.4347]",1440,1799,1124,540,30,43,78.05555555555556,30.016675931072815,2.083333333333333,2.3902167871039466
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,1a9d2f2e-eb09-4026-a70e-2ceeae7640f2,0.973204493522644,"[274, 1050, 311, 1096]","[296.5364, 1067.7238]","[303.3485, 1064.9902]","[306.72977, 1074.2764]","[299.52887, 1084.1483]","[304.44684, 1082.6449]",1440,1799,274,1050,37,46,19.02777777777778,58.36575875486382,2.569444444444444,2.5569760978321288
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,ea9527e1-d736-415e-a72a-b6fd6b9fbd69,0.9697669148445128,"[271, 184, 301, 225]","[292.30118, 202.22595]","[295.93765, 201.2304]","[298.22186, 209.96136]","[291.11206, 217.54787]","[293.14877, 217.30261]",1440,1799,271,184,30,41,18.819444444444443,10.227904391328517,2.083333333333333,2.2790439132851583
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,2a6bc3dd-9e34-4dc8-a6af-1dbf8c0781cc,0.9648714661598206,"[402, 679, 434, 730]","[407.23465, 698.5855]","[411.4129, 699.745]","[403.8703, 708.4412]","[408.9441, 717.613]","[412.3074, 717.8551]",1440,1799,402,679,32,51,27.916666666666668,37.7431906614786,2.2222222222222223,2.8349082823790996
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,5960cd4c-9aa5-4cf4-8420-aa3a6c6396a3,0.9622412919998168,"[192, 27, 227, 66]","[217.64636, 44.06706]","[221.30116, 46.11032]","[220.75786, 53.733303]","[209.72226, 57.807827]","[210.9907, 59.95737]",1440,1799,192,27,35,39,13.333333333333334,1.500833796553641,2.430555555555556,2.16787103946637
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,ca5be9cb-08b1-47ee-a06a-14a029f44741,0.9575399160385132,"[236, 592, 270, 639]","[253.21992, 612.3287]","[263.9058, 612.61945]","[262.3747, 621.22205]","[255.11797, 628.7899]","[262.9454, 629.30994]",1440,1799,236,592,34,47,16.38888888888889,32.90717065036131,2.361111111111111,2.612562534741523
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,fc2d27aa-b3fd-418e-a88a-8daa7a8fa172,0.9540395140647888,"[839, 614, 873, 661]","[843.3981, 634.8901]","[851.92004, 636.2528]","[843.2737, 645.26044]","[846.77405, 651.7556]","[851.99066, 652.21783]",1440,1799,839,614,34,47,58.26388888888889,34.13007226236798,2.361111111111111,2.612562534741523
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,0ba58a8a-72bd-4e97-a1b1-cefb99a2dbd4,0.9375044703483582,"[975, 1114, 1014, 1156]","[984.5468, 1133.9631]","[997.5347, 1134.8195]","[989.2224, 1144.4071]","[985.78723, 1149.5624]","[994.14374, 1150.0242]",1440,1799,975,1114,39,42,67.70833333333334,61.92329071706504,2.7083333333333335,2.3346303501945527
images/robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,Post,robert.habeck/2021-09-24_20-23-24_UTC_2.jpg,6a7b8328-bfdf-48e3-82fd-c3894dc5c534,0.9189749360084534,"[335, 128, 370, 165]","[346.72412, 147.43327]","[360.73126, 144.57845]","[355.71808, 153.89946]","[352.08392, 160.00726]","[361.80695, 157.7569]",1440,1799,335,128,35,37,23.26388888888889,7.115063924402445,2.430555555555556,2.056698165647582
images/robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,Post,robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,5f05f791-aaba-49c4-be68-c62b76f79b2c,0.9991496801376344,"[671, 546, 792, 705]","[745.90704, 601.62775]","[778.5009, 612.95026]","[773.53534, 644.18304]","[731.70044, 663.32806]","[755.53577, 673.3398]",1440,1798,671,546,121,159,46.59722222222222,30.367074527252505,8.402777777777779,8.843159065628477
images/robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,Post,robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,5d26541e-b349-476e-bc36-bcf83cba5379,0.9990100860595704,"[397, 835, 544, 1050]","[477.23627, 926.01355]","[527.9926, 926.0072]","[524.30743, 960.6627]","[488.68732, 1001.38556]","[524.0599, 1001.8507]",1440,1798,397,835,147,215,27.569444444444446,46.44048943270301,10.208333333333334,11.957730812013349
images/robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,Post,robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,6d46e5ea-a0c9-4617-9889-7c1676ab66b4,0.9978821873664856,"[894, 568, 1012, 725]","[914.3121, 637.39105]","[961.4073, 620.0961]","[933.81836, 652.18286]","[930.61945, 690.7563]","[967.0258, 676.83417]",1440,1798,894,568,118,157,62.083333333333336,31.590656284760843,8.194444444444445,8.731924360400445
images/robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,Post,robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,dabdacda-dd5f-4c7f-b3aa-1f1af67a0bfa,0.9958035349845886,"[52, 704, 131, 800]","[76.53129, 733.2041]","[112.81933, 735.9981]","[94.785904, 753.4095]","[77.83941, 772.68915]","[106.41327, 775.0317]",1440,1798,52,704,79,96,3.6111111111111103,39.15461624026697,5.486111111111111,5.339265850945496
images/robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,Post,robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,bbfa9935-147c-42d7-899b-b666f1efa4b2,0.993717074394226,"[508, 461, 598, 610]","[577.7752, 527.7486]","[582.60144, 525.9053]","[596.0342, 553.3858]","[572.05237, 578.35114]","[574.4269, 578.10657]",1440,1798,508,461,90,149,35.27777777777778,25.639599555061174,6.25,8.28698553948832
images/robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,Post,robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,0f97be2d-6b46-4eed-9923-73774cd6700e,0.9764069318771362,"[829, 706, 918, 815]","[855.8878, 753.69305]","[895.49255, 750.1695]","[880.51025, 768.34406]","[868.30994, 790.77167]","[896.4084, 788.0898]",1440,1798,829,706,89,109,57.56944444444444,39.26585094549499,6.180555555555555,6.0622914349276975
images/robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,Post,robert.habeck/2021-09-21_07-27-48_UTC_3.jpg,18eeefa3-5e1b-414c-9b6d-04dc43e3f7b9,0.9644293189048768,"[1332, 737, 1411, 840]","[1368.8312, 783.39136]","[1398.6444, 776.61743]","[1396.658, 797.9006]","[1382.0691, 819.21985]","[1402.2783, 814.39984]",1440,1798,1332,737,79,103,92.5,40.98998887652947,5.486111111111111,5.728587319243604
images/robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,Post,robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,74602ba1-db38-4b49-b300-5f463b3a3333,0.99958735704422,"[150, 898, 192, 953]","[155.12364, 918.8072]","[170.90202, 920.4324]","[156.85757, 929.94415]","[154.75024, 939.0043]","[167.95409, 939.804]",1440,1797,150,898,42,55,10.416666666666668,49.97217584863662,2.9166666666666665,3.060656649972176
images/robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,Post,robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,d638f2dd-5408-484e-b5cd-8d8653400215,0.9993727803230286,"[994, 863, 1042, 921]","[999.91626, 882.9195]","[1012.5449, 884.36145]","[1000.3276, 897.5161]","[1006.41064, 907.57495]","[1015.67285, 907.9502]",1440,1797,994,863,48,58,69.02777777777777,48.02448525319978,3.3333333333333335,3.227601558152476
images/robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,Post,robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,e8d41d25-bced-4d63-ae59-cca6208a424c,0.9993698000907898,"[211, 632, 247, 678]","[216.38654, 650.0823]","[230.2397, 650.3253]","[219.47617, 657.8251]","[217.18071, 666.8661]","[228.04263, 666.8005]",1440,1797,211,632,36,46,14.65277777777778,35.16972732331664,2.5,2.559821925431274
images/robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,Post,robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,39261386-79f1-4e29-ad0c-6bb9a309e618,0.9993489384651184,"[1183, 1361, 1244, 1435]","[1195.1376, 1395.7065]","[1222.7014, 1395.7262]","[1206.6368, 1412.2356]","[1199.24, 1420.5996]","[1220.7412, 1420.6067]",1440,1797,1183,1361,61,74,82.15277777777777,75.73734001112966,4.236111111111112,4.117974401780746
images/robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,Post,robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,579ae62c-1410-4a0a-a07c-25ce9235132c,0.9992703795433044,"[274, 723, 315, 773]","[282.094, 743.99036]","[298.67007, 745.0324]","[286.82492, 753.4004]","[282.54706, 761.3361]","[295.7413, 761.9409]",1440,1797,274,723,41,50,19.02777777777778,40.23372287145242,2.8472222222222223,2.782415136338342
images/robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,Post,robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,df009a95-8ec7-4b12-ae0a-f9dd45df6d74,0.9992528557777404,"[0, 989, 45, 1053]","[3.1087554, 1012.0297]","[13.920048, 1012.477]","[1.5197343, 1026.3214]","[8.969489, 1036.5433]","[19.140987, 1036.0323]",1440,1797,0,989,45,64,0.0,55.0361713967724,3.125,3.5614913745130776
images/robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,Post,robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,5d66fc0f-8b02-4937-a377-c68caacae0ea,0.999160647392273,"[331, 496, 363, 541]","[334.7532, 515.6742]","[343.2183, 516.0348]","[334.1993, 524.7299]","[337.371, 532.13916]","[343.35226, 531.8959]",1440,1797,331,496,32,45,22.98611111111111,27.60155815247635,2.2222222222222223,2.5041736227045077
images/robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,Post,robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,533e1a87-c4df-4309-a823-5ed5dd074b63,0.9990553259849548,"[261, 1034, 315, 1098]","[269.67477, 1056.8916]","[289.62152, 1061.2501]","[273.0426, 1071.9601]","[269.1131, 1081.0802]","[285.2611, 1083.9879]",1440,1797,261,1034,54,64,18.125,57.5403450194769,3.75,3.5614913745130776
images/robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,Post,robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,277acdfe-307c-4e95-8a22-bd6d896d3b9b,0.9990320205688475,"[133, 1342, 194, 1418]","[142.05476, 1378.0856]","[162.98946, 1377.4146]","[148.79768, 1394.1434]","[150.9797, 1402.8118]","[167.78627, 1401.763]",1440,1797,133,1342,61,76,9.23611111111111,74.68002225932109,4.236111111111112,4.22927100723428
images/robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,Post,robert.habeck/2021-09-15_19-03-35_UTC_4.jpg,8d1d39a1-73cc-4044-8b42-f2270e49e9a4,0.9989681243896484,"[432, 763, 475, 817]","[444.07498, 785.2445]","[464.51096, 786.2447]","[454.17407, 794.5905]","[444.77267, 803.3656]","[462.32718, 804.19226]",1440,1797,432,763,43,54,30.0,42.45965498052309,2.986111111111111,3.005008347245409
